id1,id2,core_dist,accessory_dist,Lineages,Hypermutator,core_dist_bin
1290250,D17181407,1.2581484e-4,0.001079611,BD-1,no,2
1290250,D17181424,5.8721944e-5,4.4689537e-4,BD-1,no,1
1290250,D17181426,9.202277e-6,7.817764e-4,BD-1,no,1
1290250,D17181428,3.7115566e-5,2.5472537e-4,BD-1,no,1
1290250,D17181434,3.2758067e-5,2.432813e-4,BD-1,no,1
1290250,D17181435,1.8847267e-4,7.82609e-4,BD-1,no,2
1290250,D17181515,7.967588e-5,8.763679e-4,BD-1,no,1
1290250,D17181529,1.8581228e-5,9.2837977e-4,BD-1,no,1
1290250,D17181538,1.12278656e-4,0.0012068088,BD-1,no,2
1290250,D17181556,2.6748461e-5,3.5344204e-4,BD-1,no,1
1290250,D17181754,4.4638455e-5,1.9701298e-4,BD-1,no,1
1290250,D17181779,2.7408993e-5,2.1662233e-4,BD-1,no,1
1290250,D17181793,2.6418093e-5,5.019938e-4,BD-1,no,1
1290250,D17181795,1.639224e-5,6.523091e-4,BD-1,no,1
1290250,D17181797,5.7511563e-5,4.570235e-5,BD-1,no,1
1290250,D17181798,2.0742975e-5,8.04149e-4,BD-1,no,1
1290250,D17181815,1.1708895e-5,6.891249e-4,BD-1,no,1
1290250,D17181817,6.469729e-5,0,BD-1,no,1
1290250,D17181818,1.7270667e-4,0,BD-1,no,2
1290250,D17181834,9.534343e-6,6.5326516e-4,BD-1,no,1
1290250,D17181835,1.5053902e-4,0.0020303964,BD-1,no,2
1290250,EN_1764,2.203385e-5,0.005251486,BD-1,no,1
1290250,EN_1765,2.959274e-5,0.005093558,BD-1,no,1
1290250,EN_1766,5.3146214e-5,0,BD-1,no,1
1290250,EN_1767,7.933779e-6,0.005281601,BD-1,no,1
1290550,1293000,7.691342e-5,0,BD-1,no,1
1290550,1294750,5.216582e-5,1.7933827e-4,BD-1,no,1
1290550,1296600,5.249503e-5,2.3124617e-4,BD-1,no,1
1290550,1296800,7.943043e-5,0,BD-1,no,1
1290550,1297300,6.3720065e-5,1.6138199e-4,BD-1,no,1
1290550,1299400,8.10736e-5,0,BD-1,no,1
1290550,1299650,4.9874252e-5,0.0010389033,BD-1,no,1
1290550,1302800,7.207683e-6,0.0018333936,BD-1,no,1
1290550,1302850,6.155533e-5,7.470936e-4,BD-1,no,1
1290550,1305250,6.186782e-5,2.1764063e-4,BD-1,no,1
1290550,1309600,2.8930699e-5,6.4968603e-4,BD-1,yes,1
1290550,1310500,7.6600176e-5,1.1026503e-4,BD-1,no,1
1290550,1310800,7.005932e-5,2.8667778e-6,BD-1,no,1
1290550,1311150,5.9369882e-5,4.907411e-4,BD-1,no,1
1290550,1313450,4.028325e-5,3.659734e-4,BD-1,yes,1
1290550,1314850,4.1469004e-5,4.065962e-4,BD-1,no,1
1290550,1315500,7.9428166e-5,0,BD-1,no,1
1290550,1317650,3.460977e-5,5.879626e-4,BD-1,no,1
1290550,1318050,3.897001e-5,7.597427e-4,BD-1,no,1
1290550,1318150,5.7184865e-5,2.945682e-4,BD-1,no,1
1290550,1318700,6.021787e-5,4.5955254e-4,BD-1,no,1
1290550,1318750,6.940335e-5,3.402829e-4,BD-1,no,1
1290550,1318950,3.8637816e-5,6.678126e-4,BD-1,no,1
1290550,1319200,9.295923e-5,0,BD-1,no,1
1290550,1319650,4.4640718e-5,3.1727148e-4,BD-1,no,1
1290550,1321850,5.5002543e-5,2.1871075e-4,BD-1,no,1
1290550,1321900,3.6123973e-5,6.6041254e-4,BD-1,no,1
1290550,1323500,2.7282116e-5,0.0014124953,BD-1,no,1
1290550,1323750,3.5268644e-5,3.7100242e-4,BD-1,no,1
1290550,1325700,7.4412e-5,0,BD-1,no,1
1290550,1326450,5.8713886e-5,4.068768e-4,BD-1,yes,1
1290550,1328550,4.3978307e-5,4.7419974e-4,BD-1,no,1
1290550,1335800,4.2670017e-5,0.0011486318,BD-1,no,1
1290550,1339300,4.1802887e-5,4.984689e-4,BD-1,no,1
1290550,1343350,8.227948e-5,1.08801294e-4,BD-1,no,1
1290550,1346150,4.986619e-5,9.989707e-4,BD-1,no,1
1290550,1350900,7.038242e-5,7.500043e-5,BD-1,yes,1
1290550,1351200,6.4386375e-5,4.4559693e-4,BD-1,no,1
1290550,1356500,5.816777e-5,1.8974055e-4,BD-1,no,1
1290550,1362500,8.1950966e-5,3.6716054e-5,BD-1,no,1
1290550,1362600,5.935956e-5,2.3019192e-4,BD-1,no,1
1290550,1365100,5.4675093e-5,2.8710102e-4,BD-1,no,1
1290550,1365150,4.9538947e-5,0.0012077148,BD-1,no,1
1290550,1366350,7.757794e-5,0,BD-1,yes,1
1290550,1368050,1.8880957e-4,0.02796573,BD-1,no,2
1290550,1373300,5.6196310000000003e-05,4.5969978e-4,BD-1,no,1
1290550,1376450,4.6820223e-5,5.134556e-4,BD-1,no,1
1290550,1383600,3.962689e-5,6.631028e-4,BD-1,no,1
1290550,1385750,6.153796e-5,1.8581774e-4,BD-1,no,1
1290550,1385800,7.40819e-5,2.6694718e-6,BD-1,no,1
1290550,1394550,2.6095702e-5,0.0010111417,BD-1,no,1
1290550,1446300,7.157217e-5,1.5224975e-5,BD-1,yes,1
1290550,1449850,8.3573745e-5,0,BD-1,no,1
1290550,D02182089,4.735514e-5,9.7143545e-4,BD-1,no,1
1290550,D02182111,7.004674e-5,0,BD-1,no,1
1290550,D02182112,3.71128e-5,3.9509777e-4,BD-1,no,1
1290550,D02182158,5.5209155e-5,6.8498775e-4,BD-1,no,1
1290550,D02182163,5.957176e-5,9.972949e-4,BD-1,no,1
1290550,D02182164,1.00064e-4,4.5739398e-5,BD-1,no,2
1290550,D02182172,8.233739e-5,0.0023254596,BD-1,no,1
1290550,D02182175,1.06058025e-4,0,BD-1,no,2
1290550,D02182180,2.7083033000000002e-05,5.4547936e-4,BD-1,no,1
1290550,D02182183,5.1180526e-5,5.8504264e-4,BD-1,no,1
1290550,D02182190,9.1910195e-5,5.8086205e-4,BD-1,yes,1
1290550,D02182206,9.35359e-5,3.1928348e-4,BD-1,no,1
1290550,D02182215,4.6162208e-5,5.300099e-4,BD-1,no,1
1290550,D02182216,2.2591112e-5,0.0011688299,BD-1,no,1
1290550,D02182219,4.834402e-5,6.859945e-4,BD-1,no,1
1290550,D02182228,1.0137473e-4,0,BD-1,yes,2
1290550,D02182238,5.9680042e-5,1.5137351e-6,BD-1,yes,1
1290550,D02182243,1.6604741e-4,0,BD-1,no,2
1290550,D02182267,1.0672394e-4,0,BD-1,no,2
1290550,D02182270,5.7384703e-5,5.404163e-4,BD-1,no,1
1290550,D02182271,7.776737e-5,0.0037441272,BD-1,no,1
1290550,D02182272,6.1550294e-5,4.4627793e-4,BD-1,yes,1
1290550,D02182289,8.22404e-5,5.413864e-4,BD-1,no,1
1290550,D02182290,1.1184117e-4,0.0015693657,BD-1,no,2
1290550,D02182316,8.631465e-5,0,BD-1,no,1
1290550,D02182354,7.627278e-5,1.7868068e-4,BD-1,yes,1
1290550,D02182360,2.2517816e-4,0,BD-1,no,3
1290550,D02182361,1.1516572e-4,1.502569e-4,BD-1,no,2
1290550,D02182438,7.47526e-5,1.8659384e-4,BD-1,no,1
1290550,D02182446,9.352985e-5,2.1907319e-4,BD-1,yes,1
1290550,D04181472,6.710909e-5,8.1903936e-4,BD-1,no,1
1290550,D04181547,7.312543e-5,6.286407e-4,BD-1,yes,1
1290550,D04181552,1.415948e-4,0,BD-1,yes,2
1290550,D04181566,7.159936e-5,2.153133e-4,BD-1,no,1
1290550,D04181638,2.4773526e-5,0.0013849327,BD-1,no,1
1290550,D04181657,7.0598326e-5,2.8042294e-4,BD-1,no,1
1290550,D04181658,4.9986756e-5,2.2376291e-4,BD-1,no,1
1290550,D04181685,5.2492767e-5,1.9118181e-4,BD-1,no,1
1290550,D04181780,1.4939121e-4,0,BD-1,no,2
1290550,D05181665,1.141758e-4,1.9513995e-4,BD-1,no,2
1290550,D05181695,5.064247e-5,1.2710327e-4,BD-1,no,1
1290550,D05181703,9.764894e-5,0,BD-1,no,1
1290550,D05181710,5.6849545e-5,2.6283812e-4,BD-1,no,1
1290550,D05181723,7.495974e-5,4.5235344e-4,BD-1,no,1
1290550,D05181742,7.0281545e-5,6.494911e-4,BD-1,no,1
1290550,D05181743,4.398208e-5,6.5459346e-4,BD-1,no,1
1290550,D05181745,7.00626e-5,3.2383128e-4,BD-1,no,1
1290550,D05181749,1.7239468e-4,0.001565724,BD-1,no,2
1290550,D05181753,5.3032272e-5,7.69433e-4,BD-1,yes,1
1290550,D05181764,1.0673932e-4,0,BD-1,no,2
1290550,D10181738,1.00019286e-4,0.0013621452,BD-1,no,2
1290550,D10181834,1.1669979e-4,2.42619e-4,BD-1,no,2
1290550,D10181847,8.7841e-5,3.7640834e-8,BD-1,no,1
1290550,D10181853,6.40442e-5,2.1343282e-4,BD-1,no,1
1290550,D10181893,1.2011582e-4,8.2017767e-4,BD-1,no,2
1290550,D10181973,5.3686537e-5,4.7227368e-4,BD-1,no,1
1290550,D10182039,1.5064618e-4,0,BD-1,no,2
1290550,D10182047,2.1612659e-4,3.8269287e-4,BD-1,no,3
1290550,D10182048,1.12978196e-4,2.952475e-4,BD-1,no,2
1290550,D10182051,1.06000545e-4,5.5012334e-4,BD-1,no,2
1290550,D10182063,1.1864122e-4,0,BD-1,no,2
1290550,D10182069,4.6823243e-5,6.738207e-4,BD-1,no,1
1290550,D10182070,1.3636709e-4,0.0026755056,BD-1,no,2
1290550,D10182071,1.7797592e-4,8.805144e-5,BD-1,no,2
1290550,D10182075,1.5571466e-4,2.7276768e-4,BD-1,no,2
1290550,D10182077,1.5126911e-4,3.2315165e-4,BD-1,no,2
1290550,D10182081,5.369031e-5,5.9251563e-4,BD-1,no,1
1290550,D10182082,6.4705084e-5,3.638277e-5,BD-1,no,1
1290550,D10182089,7.2244125e-5,2.9941968e-4,BD-1,no,1
1290550,D10182104,7.222701e-5,0,BD-1,no,1
1290550,D15180683,8.0744096e-5,0,BD-1,no,1
1290550,D15180690,1.00108366e-4,8.0763566e-4,BD-1,no,2
1290550,D15180765,6.220263e-5,2.4941488e-4,BD-1,no,1
1290550,D15180780,1.0226231e-4,2.8195704e-4,BD-1,no,2
1290550,D15180852,6.689538e-5,1.7236422e-4,BD-1,no,1
1290550,D17181353,1.0487491e-4,0,BD-1,no,2
1290550,D17181365,9.853459e-5,0,BD-1,no,1
1290550,D17181373,1.049154e-4,0.0011699616,BD-1,no,2
1290550,D17181376,6.907023e-5,1.4801536e-4,BD-1,no,1
1290550,D17181377,6.656401e-5,1.6050106e-4,BD-1,no,1
1290550,D17181378,6.08851e-5,4.2279364e-4,BD-1,no,1
1290550,D17181384,2.4182972e-4,0,BD-1,no,3
1290550,D17181390,4.813469e-5,1.9982852e-4,BD-1,yes,1
1290550,D17181392,7.6267745e-5,5.840735e-5,BD-1,no,1
1290550,D17181397,4.6158682e-5,5.5008195e-4,BD-1,no,1
1290550,D17181407,1.2703855e-4,0.0013404775,BD-1,no,2
1290550,D17181424,7.5638185e-5,6.1604753e-4,BD-1,no,1
1290550,D17181426,2.1741078e-5,9.595401e-4,BD-1,no,1
1290550,D17181428,5.969337e-5,2.619547e-4,BD-1,no,1
1290550,D17181434,5.4670563e-5,2.6714045e-4,BD-1,no,1
1290550,D17181435,2.2624488e-4,4.1225384e-4,BD-1,no,3
1290550,D17181515,1.2304215e-4,4.0532596e-4,BD-1,no,2
1290550,D17181529,3.6130765e-5,0.0010010771,BD-1,no,1
1290550,D17181538,1.19184406e-4,0.0012254167,BD-1,no,2
1290550,D17181556,4.8005906e-5,5.541113e-4,BD-1,no,1
1290550,D17181754,6.154476e-5,4.0627283e-4,BD-1,no,1
1290550,D17181779,6.3718806e-5,2.616851e-4,BD-1,no,1
1290550,D17181793,4.8337726e-5,6.0592155e-4,BD-1,no,1
1290550,D17181795,4.9001166e-5,5.291887e-4,BD-1,no,1
1290550,D17181797,6.9396556e-5,1.5986968e-4,BD-1,no,1
1290550,D17181798,1.8236382e-5,0.0010170196,BD-1,no,1
1290550,D17181815,4.4971446e-5,4.2929806e-4,BD-1,no,1
1290550,D17181817,9.229562e-5,0,BD-1,no,1
1290550,D17181818,1.544699e-4,3.337194e-4,BD-1,no,2
1290550,D17181834,4.2131418e-5,4.1004963e-4,BD-1,no,1
1290550,D17181835,1.6185772e-4,0.002220636,BD-1,no,2
1290550,EN_1764,1.3813304e-5,0.005786602,BD-1,no,1
1290550,EN_1765,3.582611e-5,0.005489884,BD-1,no,1
1290550,EN_1766,5.367899e-5,5.126031e-4,BD-1,no,1
1290550,EN_1767,2.4885658e-5,0.00533095,BD-1,no,1
1293000,1294750,5.7175308e-5,0,BD-1,no,1
1293000,1296600,5.3153006e-5,0,BD-1,no,1
1293000,1296800,4.866596e-5,4.773867e-4,BD-1,no,1
1293000,1297300,9.514356e-5,0,BD-1,no,1
1293000,1299400,5.032496e-5,2.5546845e-4,BD-1,no,1
1293000,1299650,4.5527828e-5,7.264846e-4,BD-1,no,1
1293000,1302800,2.197949e-6,0.001758181,BD-1,no,1
1293000,1302850,5.6531266e-5,5.516191e-4,BD-1,no,1
1293000,1305250,5.7515335e-5,4.563719e-5,BD-1,no,1
1293000,1309600,2.4581232e-5,4.376706e-4,BD-1,yes,1
1293000,1310500,5.217638e-5,1.1902232e-4,BD-1,no,1
1293000,1310800,6.940159e-5,0,BD-1,no,1
1293000,1311150,8.074762e-5,0,BD-1,no,1
1293000,1313450,5.0969214e-5,0,BD-1,yes,1
1293000,1314850,0,0.0015537638,BD-1,no,0
1293000,1315500,6.06803e-5,0,BD-1,no,1
1293000,1317650,6.536118e-5,0,BD-1,no,1
1293000,1318050,5.9704696e-5,1.414284e-4,BD-1,no,1
1293000,1318150,4.2796073e-5,2.530915e-4,BD-1,no,1
1293000,1318700,4.5826928e-5,5.784465e-4,BD-1,no,1
1293000,1318750,3.9305905e-5,6.712058e-4,BD-1,no,1
1293000,1318950,3.4279474e-5,4.559072e-4,BD-1,no,1
1293000,1319200,6.220666e-5,1.2897793e-4,BD-1,no,1
1293000,1319650,4.965578e-5,7.1652146e-5,BD-1,no,1
1293000,1321850,4.3655426e-5,4.4223285e-4,BD-1,no,1
1293000,1321900,1.6063057e-5,7.8076456e-4,BD-1,no,1
1293000,1323500,3.2300788e-5,0.0010867581,BD-1,no,1
1293000,1323750,4.595919e-5,0,BD-1,no,1
1293000,1325700,6.50348e-5,0,BD-1,no,1
1293000,1326450,4.3666245e-5,5.02185e-4,BD-1,yes,1
1293000,1328550,4.3977554e-5,1.7350374e-4,BD-1,no,1
1293000,1335800,6.777483e-5,6.018778e-4,BD-1,no,1
1293000,1339300,7.2558745e-5,0,BD-1,no,1
1293000,1343350,7.7261815e-5,1.3384431e-4,BD-1,no,1
1293000,1346150,4.5510456e-5,8.2704896e-4,BD-1,no,1
1293000,1350900,7.038972e-5,0,BD-1,yes,1
1293000,1351200,4.999833e-5,3.6393112e-4,BD-1,no,1
1293000,1356500,5.817959e-5,0,BD-1,no,1
1293000,1362500,8.7638415e-5,0,BD-1,no,1
1293000,1362600,2.424691e-5,4.660631e-4,BD-1,no,1
1293000,1365100,3.4616558e-5,3.6734695e-4,BD-1,no,1
1293000,1365150,6.155785e-5,4.8629148e-4,BD-1,no,1
1293000,1366350,6.252857e-5,0,BD-1,yes,1
1293000,1368050,1.8428877e-4,0.027854146,BD-1,no,2
1293000,1373300,7.823036e-5,0,BD-1,no,1
1293000,1376450,2.675399e-5,5.537182e-4,BD-1,no,1
1293000,1383600,4.464902e-5,3.7727194e-4,BD-1,no,1
1293000,1385750,5.282116e-5,0,BD-1,no,1
1293000,1385800,5.903097e-5,9.80499e-5,BD-1,no,1
1293000,1394550,3.6130765e-5,6.201954e-4,BD-1,no,1
1293000,1446300,5.7175308e-5,0,BD-1,yes,1
1293000,1449850,2.7747446e-5,3.8856186e-4,BD-1,no,1
1293000,D02182089,5.8717913e-5,5.4719177e-4,BD-1,no,1
1293000,D02182111,4.5624398e-5,0,BD-1,no,1
1293000,D02182112,7.353539e-5,0,BD-1,no,1
1293000,D02182158,1.1739363e-4,0,BD-1,no,2
1293000,D02182163,8.030786e-5,4.5919823e-4,BD-1,no,1
1293000,D02182164,5.9239166e-5,6.846759e-4,BD-1,no,1
1293000,D02182172,8.736689e-5,0.0020395126,BD-1,no,1
1293000,D02182175,9.9723184e-5,1.4151261e-5,BD-1,no,1
1293000,D02182180,6.3505984e-5,0,BD-1,no,1
1293000,D02182183,6.122037e-5,1.537306e-4,BD-1,no,1
1293000,D02182190,9.757197e-5,1.9842297e-4,BD-1,yes,1
1293000,D02182206,7.847267e-5,4.5486417e-4,BD-1,no,1
1293000,D02182215,2.2404878e-5,5.220877e-4,BD-1,no,1
1293000,D02182216,5.401671e-5,4.0384216e-4,BD-1,no,1
1293000,D02182219,3.3294215e-5,7.4120436e-4,BD-1,no,1
1293000,D02182228,9.569136e-5,0,BD-1,yes,1
1293000,D02182238,5.5315857e-5,0,BD-1,yes,1
1293000,D02182243,1.4527653e-4,3.122149e-4,BD-1,no,2
1293000,D02182267,6.0894414e-5,3.6246632e-4,BD-1,no,1
1293000,D02182270,5.303706e-5,2.8814678e-4,BD-1,no,1
1293000,D02182271,7.273986e-5,0.0036287764,BD-1,no,1
1293000,D02182272,7.597051e-5,2.064995e-4,BD-1,yes,1
1293000,D02182289,5.211866e-5,0.001073113,BD-1,no,1
1293000,D02182290,1.18184624e-4,0.0012100922,BD-1,no,2
1293000,D02182316,7.126239e-5,2.437484e-4,BD-1,no,1
1293000,D02182354,6.1221384e-5,3.542362e-4,BD-1,yes,1
1293000,D02182360,2.0880016e-4,0,BD-1,no,3
1293000,D02182361,6.9306145e-5,8.946567e-4,BD-1,no,1
1293000,D02182438,1.105354e-4,0,BD-1,no,2
1293000,D02182446,1.1491472e-4,0,BD-1,yes,2
1293000,D04181472,6.776727e-5,7.0226286e-4,BD-1,no,1
1293000,D04181547,1.0893721e-4,0,BD-1,yes,2
1293000,D04181552,1.0576905e-4,0,BD-1,yes,2
1293000,D04181566,9.2314745e-5,0,BD-1,no,1
1293000,D04181638,3.9167888e-5,0.0011458691,BD-1,no,1
1293000,D04181657,6.624089e-5,1.4859778e-4,BD-1,no,1
1293000,D04181658,3.428249e-5,4.959652e-4,BD-1,no,1
1293000,D04181685,3.24362e-5,3.5162902e-4,BD-1,no,1
1293000,D04181780,1.2797408e-4,5.1331683e-4,BD-1,no,2
1293000,D05181665,1.1286243e-4,2.4824828e-4,BD-1,no,2
1293000,D05181695,3.4277964e-5,5.3611165e-4,BD-1,no,1
1293000,D05181703,7.2559495e-5,0,BD-1,no,1
1293000,D05181710,5.816249e-5,0,BD-1,no,1
1293000,D05181723,5.61948e-5,4.5974957e-4,BD-1,no,1
1293000,D05181742,5.2169336e-5,5.201852e-4,BD-1,no,1
1293000,D05181743,6.4046966e-5,9.302797e-5,BD-1,no,1
1293000,D05181745,6.941745e-5,1.9960853e-4,BD-1,no,1
1293000,D05181749,1.9757592e-4,0.0011985495,BD-1,no,2
1293000,D05181753,2.7942711e-5,0.0011153655,BD-1,yes,1
1293000,D05181764,1.06736035e-4,0,BD-1,no,2
1293000,D10181738,7.554034e-5,0.0016118642,BD-1,no,1
1293000,D10181834,9.594676e-5,6.2062114e-4,BD-1,no,1
1293000,D10181847,1.14267226e-4,0,BD-1,no,2
1293000,D10181853,3.9621107e-5,4.226367e-4,BD-1,no,1
1293000,D10181893,5.3454303e-5,0.0019624676,BD-1,no,1
1293000,D10181973,7.942364e-5,0,BD-1,no,1
1293000,D10182039,1.2619904e-4,0,BD-1,no,2
1293000,D10182047,1.9530611e-4,6.010506e-4,BD-1,no,2
1293000,D10182048,1.0194989e-4,4.5042488e-4,BD-1,no,2
1293000,D10182051,1.1167223e-4,2.0755372e-4,BD-1,no,2
1293000,D10182063,8.785486e-5,3.408818e-4,BD-1,no,1
1293000,D10182069,4.5502147e-5,7.269209e-4,BD-1,no,1
1293000,D10182070,1.3196214e-4,0.0024035072,BD-1,no,2
1293000,D10182071,1.6353463e-4,1.0713348e-4,BD-1,no,2
1293000,D10182075,1.7644903e-4,0,BD-1,no,2
1293000,D10182077,1.2240016e-4,3.6132726e-4,BD-1,no,2
1293000,D10182081,4.497371e-5,3.4904908e-4,BD-1,no,1
1293000,D10182082,5.0327475e-5,1.1505562e-4,BD-1,no,1
1293000,D10182089,6.787797e-5,7.239317e-6,BD-1,no,1
1293000,D10182104,6.8530004e-5,0,BD-1,no,1
1293000,D15180683,5.500808e-5,1.1836182e-4,BD-1,no,1
1293000,D15180690,9.573015e-5,5.957332e-4,BD-1,no,1
1293000,D15180765,4.780888e-5,2.079856e-4,BD-1,no,1
1293000,D15180780,9.2225404e-5,2.7193534e-4,BD-1,no,1
1293000,D15180852,4.2460135e-5,2.2138051e-4,BD-1,no,1
1293000,D17181353,8.9177935e-5,1.07111555e-4,BD-1,no,1
1293000,D17181365,9.9210854e-5,0,BD-1,no,1
1293000,D17181373,9.616836e-5,0.0011472503,BD-1,no,1
1293000,D17181376,4.8998903e-5,3.0866163e-4,BD-1,no,1
1293000,D17181377,3.7118836e-5,2.94748e-4,BD-1,no,1
1293000,D17181378,7.223834e-5,0,BD-1,no,1
1293000,D17181384,2.5259217e-4,0,BD-1,no,3
1293000,D17181390,5.816249e-5,0,BD-1,yes,1
1293000,D17181392,9.262255e-5,0,BD-1,no,1
1293000,D17181397,3.24362e-5,3.3158273e-4,BD-1,no,1
1293000,D17181407,1.2201052e-4,0.001325355,BD-1,no,2
1293000,D17181424,9.138267e-5,1.02446036e-4,BD-1,no,1
1293000,D17181426,1.6729902e-5,8.843317e-4,BD-1,no,1
1293000,D17181428,6.536646e-5,0,BD-1,no,1
1293000,D17181434,6.601524e-5,0,BD-1,no,1
1293000,D17181435,2.0611606e-4,6.738633e-4,BD-1,no,3
1293000,D17181515,1.12343005e-4,4.5179948e-4,BD-1,no,2
1293000,D17181529,6.6904686e-5,1.319961e-4,BD-1,no,1
1293000,D17181538,1.4937994e-4,6.923923e-4,BD-1,no,2
1293000,D17181556,4.430917e-5,2.0528205e-4,BD-1,no,1
1293000,D17181754,5.7838693e-5,1.744515e-5,BD-1,no,1
1293000,D17181779,6.002158e-5,0,BD-1,no,1
1293000,D17181793,5.969463e-5,2.1272368e-5,BD-1,no,1
1293000,D17181795,4.965905e-5,9.162696e-5,BD-1,no,1
1293000,D17181797,7.573372e-5,0,BD-1,no,1
1293000,D17181798,1.322217e-5,0.0010220208,BD-1,no,1
1293000,D17181815,2.4247664e-5,6.46401e-4,BD-1,no,1
1293000,D17181817,6.21903e-5,6.9145695e-5,BD-1,no,1
1293000,D17181818,1.8905797e-4,0,BD-1,no,2
1293000,D17181834,4.2797583e-5,9.2680544e-5,BD-1,no,1
1293000,D17181835,1.7323188e-4,0.0018160852,BD-1,no,2
1293000,EN_1764,3.024796e-5,0.0051374193,BD-1,no,1
1293000,EN_1765,1.1299649e-5,0.00561864,BD-1,no,1
1293000,EN_1766,5.4338016e-5,1.9526976e-4,BD-1,no,1
1293000,EN_1767,4.08097e-6,0.0055075474,BD-1,no,1
1293031,1305100,8.3220424e-5,1.3562493e-4,BD-2,yes,1
1293031,1311100,1.4569421e-4,0,BD-2,yes,2
1293031,1319450,1.3753877e-4,0.022044076,BD-2,yes,2
1293031,1450100,5.0985745e-5,0,BD-2,yes,1
1293031,D02182092,1.9022729e-4,0,BD-2,yes,2
1293031,D02182145,1.00836885e-4,0,BD-2,yes,2
1293031,D02182146,1.0804889e-4,0,BD-2,yes,2
1293031,D02182170,5.568638e-5,4.1152478e-5,BD-2,yes,1
1293031,D02182249,6.0061106e-5,3.5310516e-4,BD-2,yes,1
1293031,D02182286,2.7452788e-5,4.160068e-4,BD-2,yes,1
1293031,D02182318,5.6985515e-5,0,BD-2,yes,1
1293031,D02182400,6.79099e-5,0,BD-2,yes,1
1293031,D02182404,2.5272057e-5,5.6069996e-4,BD-2,yes,1
1293031,D02182495,6.1023566e-5,0,BD-2,yes,1
1293031,D02182503,1.5549455e-4,0.0022084848,BD-2,yes,2
1293031,D04181604,1.7939288e-4,0.024068432,BD-2,yes,2
1293031,D05181647,5.0354134e-5,1.3439458e-4,BD-2,yes,1
1293031,D05181661,5.0996805e-5,0,BD-2,yes,1
1293031,D05181667,1.1431618e-4,0,BD-2,yes,2
1293031,D05181675,1.278045e-4,0,BD-2,yes,2
1293031,D05181688,6.629039e-5,1.6737319e-4,BD-2,yes,1
1293031,D05181693,0,0.015268363,BD-2,yes,0
1293031,D05181747,5.876363e-5,4.858183e-4,BD-2,yes,1
1293031,D05181784,2.6282883e-4,0.022383481,BD-2,yes,3
1293031,D05181785,2.0185615e-4,0.021758772,BD-2,yes,3
1293031,D10181698,6.0701386e-5,0,BD-2,yes,1
1293031,D10181702,2.3743114e-5,3.4831557e-4,BD-2,yes,1
1293031,D10181706,6.353584e-5,0,BD-2,yes,1
1293031,D10181707,8.6420965e-5,0.023463596,BD-2,yes,1
1293031,D10181708,1.00572266e-4,0.022967417,BD-2,yes,2
1293031,D10181709,2.2432649e-5,6.8171736e-4,BD-2,yes,1
1293031,D10181710,1.4810747e-4,0.02371536,BD-2,yes,2
1293031,D10181714,2.181021e-4,0.023556817,BD-2,yes,3
1293031,D10181724,3.2695214e-5,0.0010167358,BD-2,yes,1
1293031,D10181726,5.7543606e-5,1.8532143e-4,BD-2,yes,1
1293031,D10181732,8.22469e-5,0.023304403,BD-2,yes,1
1293031,D10181742,1.506957e-4,0.022546537,BD-2,yes,2
1293031,D10181743,2.2218017e-4,0.024434345,BD-2,yes,3
1293031,D10181752,3.9985138e-5,3.133393e-4,BD-2,yes,1
1293031,D10181758,1.01851874e-4,0.023106951,BD-2,yes,2
1293031,D10181760,1.1789435e-4,0.022935737,BD-2,yes,2
1293031,D10181763,5.947927e-5,0.023469212,BD-2,yes,1
1293031,D10181764,1.8994024e-4,0.022935273,BD-2,yes,2
1293031,D10181766,1.471849e-4,0.0251557,BD-2,yes,2
1293031,D10181767,2.498816e-4,0.038463905,BD-2,yes,3
1293031,D10181768,1.3752108e-4,0.022024212,BD-2,yes,2
1293031,D10181773,3.295838e-4,0.039696008,BD-2,yes,4
1293031,D10181779,2.4741143e-4,0.022226697,BD-2,yes,3
1293031,D10181787,2.0904547e-4,0.023012746,BD-2,yes,3
1293031,D10181788,1.3922097e-4,0.023379758,BD-2,yes,2
1293031,D10181789,3.3202596e-4,0.038163476,BD-2,yes,4
1293031,D10181790,1.5403042e-4,0.022947533,BD-2,yes,2
1293031,D10181796,1.3304324e-4,0.022093646,BD-2,yes,2
1293031,D10181801,1.1016639e-4,0.024239812,BD-2,yes,2
1293031,D10181806,1.9790044e-4,0.02340566,BD-2,yes,2
1293031,D10181823,1.612998e-4,0.02330283,BD-2,yes,2
1293031,D10181835,9.934058e-5,0.022284903,BD-2,yes,1
1293031,D10181879,1.2693032e-4,0.02220287,BD-2,yes,2
1293031,D10181952,1.18267446e-4,0.02179176,BD-2,yes,2
1293031,D10182028,1.5391754e-4,0.023352511,BD-2,yes,2
1293031,D15180677,4.8479476e-5,0,BD-2,yes,1
1293031,D17181269,1.439731e-4,0.022379357,BD-2,yes,2
1293031,D17181461,8.873604e-5,0.022644468,BD-2,yes,1
1293031,D17181568,1.20567245e-4,0,BD-2,yes,2
1294750,1296600,5.3477237e-5,0,BD-1,no,1
1294750,1296800,7.4740514e-5,0,BD-1,no,1
1294750,1297300,8.0411504e-5,0,BD-1,no,1
1294750,1299400,2.9267607e-5,6.4132287e-4,BD-1,no,1
1294750,1299650,4.0161718e-5,8.8044454e-4,BD-1,no,1
1294750,1302800,0,0.002122144,BD-1,no,0
